"id","title","path","class","tags","links","content","create_time","update_time"
"d8a06a18-2053-430c-96d2-ea336f5b0193","2024-09-15","/Users/Shared/obsidian-storage/master/<9> void/2024-09-15.md","реализация","{""реализация""}","{""2024-10-02; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
### Tasks
```tasks
(due on or after 2024-09-15) AND (starts on or before 2024-09-15)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-09-15
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
Лишение девственности. Вставил два раза только головку"",""но мне кажется"",""что считается.
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2024-09-15\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2024-09-15\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2024-09-15\"")
```
```dataview
LIST
WHERE contains(file.name"",""\""анализ.2024-09-15\"")
```""}","2024-10-02 00:00:00","2025-05-16 00:00:00"
"d703e356-f198-468a-b5c9-529729e87d34","II","/Users/Shared/obsidian-storage/master/<9> void/сны.персонажи.состояния_персонажей.дополнительные%.II.md","духовность","{""духовность""}","{""2024-01-09; 2025-05-16; сны#Сны; сны.персонажи.состояния_персонажей#Состояния Персонажей; сны.персонажи.состояния_персонажей.дополнительные%#Дополнительные""}","{""[note branch:: [[<2>🌊.сны]]]
[note branch:: дополнительные состояния]
[открытость:: I]
[динамичность:: I]
---
---
---
Нет границ с динамикой""}","2024-01-09 00:00:00","2025-05-16 00:00:00"
"4bc45669-393e-4c4d-9014-5640f166af3e","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2024-03-09.<1>.md","духовность","{""духовность""}","{""2024-03-09; 2025-05-16; сон#Сон; 2024-03-09#2024-03-09; сон#Сон""}","{""[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.неизвестный#Неизвестный|Неизвестный]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.неизвестный#Неизвестный|Неизвестный]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.OIO#OIO|OIO]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.OI#OI|OI]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Пришли в тренажёрный зал и прикалываемся. [[человек.варегин_макар|Макар]]"",""Я и ещё кто-то. На каком-то тренажёре меня хуебасит на троссах по всему залу. Тренерша сама подходит"",""чтобы что-то помочь""}","2024-03-09 00:00:00","2025-05-16 00:00:00"
"89681740-416a-4ada-ab5a-36099328eab9","23","/Users/Shared/obsidian-storage/master/<9> void/музыка.исполнители.23.md","духовность","{""духовность""}","{""2024-04-01; 2025-05-16; музыка#Музыка; музыка.исполнители#Исполнители; музыка.исполнители#Исполнители""}","{""Я сейчас стараюсь вспоминать и писать о тех исполнителях"",""у которых я послушал много что"",""чтобы сразу вычеркнуть. А то я теряюсь. Я посчитал"",""их около трёхсот-четырёхсот.
Сегодня две группы"",""потому что они как-то примерно в одно и тоже время нашлись. Вайб похожий.
Nефть и 23. Первая мне нравится больше. Не помню"",""когда послушал их первые песни. Первый курс примерно. Этим августом послушал все песни. Мне нравится такой"",""немного…даже не знаю как сказать…глухой вайб. Безэмоциональный"",""выгоревший. Спокойный"",""но скорее не от комфорта"",""а от безразличия.
Я балдею"",""на самом деле"",""от фортепиано в песнях. Мало кто использует"",""а зря""}","2024-04-01 00:00:00","2025-05-16 00:00:00"
"f673f319-887e-4bf9-9345-3a9a032b004b","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2023-10-01.<1>.md","духовность","{""духовность""}","{""2024-05-10; 2025-05-16; сон#Сон; 2023-10-01#2023-10-01; сон#Сон""}","{""#Персонаж_Марат - гг"",""19 лет
#III #II
Могу летать"",""становиться невидимым и проходить сквозь стены.
Мы с [[человек.вещина_оксана_аркадьевна|матерью]] живём очень бедно после того"",""как нашу квартиру обокрал и сжёг один таксист"",""в поездке с которым я разболтал про то"",""что мы заселились в новую квартиру. Таксиста так и не нашли. Внутри всё выгорело"",""стены чёрные"",""вместо паркета угли. Ремонт мы себе не смогли позволить. Так и живём. Мать пытается выплатить кучу взятых на эту квартиру кредитов.
Порвал случайно штаны на выезде с прятелями (челы с ПБ почему-то: [[человек.калямина_кира_владимировна|Кира]]"",""[[человек.мусаелян_ярослав_александрович|Ярик]] и компания). Мы должны были уже ехать. Но я хотел найти новые такие же. С помощью спосбностей летаю и ищу. Пролетел много магазинов"",""в итоге нашёл. Хотел было украсть"",""но ребята"",""что искали меня из-за того"",""что меня долго не было"",""подняли балаган и у меня не получилось. Ушёл к своим.
Вызвали такси. Все уже уехали"",""кроме Ярослава"",""Киры и [[человек.куликова_алёна_павловна|Алёны]]"",""что решили меня подождать. Сели в машину. Таксистом оказался тот самый поджигатель. Он был главой какой-то местной мафии"",""так что было бы опасно"",""если бы он меня узнал. Аккуратно не давал ему меня разглядеть.
Таксист поочерёдно развёз всех"",""кроме меня. Ехали какое-то время с ним наедине. Довёз меня до дома и я быстро убежал. Пришёл домой"",""сказал матери"",""что порвал штаны. Там уже нельзя было восстановить. Мать особо не среагировала"",""лишь на миг печаль омрачило её болезненное лицо.""}","2024-05-10 00:00:00","2025-05-16 00:00:00"
"0d58bdaa-334e-4e21-a366-35961bc848ca","2023-11-04","/Users/Shared/obsidian-storage/master/<9> void/2023-11-04.md","реализация","{""реализация""}","{""2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
```tasks
(due on or after 2023-11-04) AND (starts on or before 2023-11-04)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2023-11-04
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2023-11-04\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2023-11-04\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2023-11-04\"")
```
```dataview
LIST
WHERE contains(analy.name"",""\""анализ.2023-11-04\"")
```""}","2024-04-01 00:00:00","2025-05-16 00:00:00"
"6f056e20-5c57-4346-beb0-5e273bf0dfb0","2024-06-18","/Users/Shared/obsidian-storage/master/<9> void/2024-06-18.md","реализация","{""реализация""}","{""2024-06-18; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
### Tasks
```tasks
(due on or after 2024-06-18) AND (starts on or before 2024-06-18)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-06-18
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
Сходил на мак завтрак. Съездил до Коптево и оформил справку. Никогда у меня так больно мазок не брали…"",""на всю глубину вставила"",""блин.
После покатался на метро"",""пришёл на инструктаж по работе. Пропуска не выдали - сотрудника на месте не было. Разболтались с мальчишкой"",""который устроился в ростикс. Накринжевал про поступление"",""соврал про Яндекс.
На обратном пути с [[человек.пономарёв_артём_андреевич|Артёмом]] потренили. Он ушёл из-за начавшегося дождя"",""я продолжил.
Приготовил Корденблю.
Сходили в душ с Артёмом.
Ложусь.
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2024-06-18\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2024-06-18\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2024-06-18\"")
```
```dataview
LIST
WHERE contains(file.name"",""\""анализ.2024-06-18\"")
```""}","2024-06-18 00:00:00","2025-05-16 00:00:00"
"1e924f2b-a099-4147-9fdc-a3f9e14635ab","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2023-08-23.<1>.md","духовность","{""духовность""}","{""2024-05-10; 2025-05-16; сон#Сон; 2023-08-23#2023-08-23; сон#Сон""}","{""#Персонаж_Марат - гг"",""19 лет
#IOI #OI
Хакер взломал компьютер и издевается""}","2024-05-10 00:00:00","2025-05-16 00:00:00"
"2c4b7d97-c3b9-4c32-98d7-3318c0d0860b","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2024-04-13.<1>.md","духовность","{""духовность""}","{""2024-05-02; 2025-05-16; сон#Сон; 2024-04-13#2024-04-13; сон#Сон""}","{""Полусонный бред про кодировки""}","2024-05-02 00:00:00","2025-05-16 00:00:00"
"4f5282fe-3bfd-44f2-9a9c-7349071b8c6b","Ветвь","/Users/Shared/obsidian-storage/master/<9> void/obsidian.документация.структура.граф%.ветвь.md","личное","{""личное""}","{""2024-05-09; 2025-05-16; obsidian#Obsidian; obsidian.документация.структура#Структура; obsidian.документация.структура.граф%#Граф""}","{""Набор заметок от основателя до одного из листов"",""связанных в один набор по имени. Каждая заметка содержит информацию о всех членах ветви"",""расположенных до неё.""}","2024-05-09 00:00:00","2025-05-16 00:00:00"
"d31efd77-4448-48b3-8a0f-0a579dcba7b3","Третий","/Users/Shared/obsidian-storage/master/<9> void/сон.2023-09-25.<3>.md","духовность","{""духовность""}","{""2024-05-10; 2025-05-16; сон#Сон; 2023-09-25#2023-09-25; сон#Сон""}","{""#Персонаж_Марат - гг"",""19 лет
#III #OI
Приехал к [[человек.вещина_татьяна_владимировна|бабушке]]. Накричала на меня"",""потому что стиля учёбы не понимает""}","2024-05-10 00:00:00","2025-05-16 00:00:00"
"db79fdbe-3f5f-422c-85f8-a8966c4a4165","OOO","/Users/Shared/obsidian-storage/master/<9> void/сны.персонажи.состояния_персонажей.основные%.OOO.md","духовность","{""духовность""}","{""2024-01-09; 2025-05-16; сны#Сны; сны.персонажи.состояния_персонажей#Состояния Персонажей; сны.персонажи.состояния_персонажей.основные%#Основные""}","{""[note branch:: [[<2>🌊.сны]]]
[note branch:: [[сны.персонажи.состояния_персонажей]]]
[note branch:: основные состояния]
[знание:: O]
[поведение:: O]
[внимание:: O]
---
---
---
Незнание без контроля и вниманием во вне.
Самые яркие по ощущениям сны. Если мне и снится что-то близкое к кошмарам"",""то чаще всего локация там такого типа.""}","2024-01-09 00:00:00","2025-05-16 00:00:00"
"f076c468-cba2-46c3-a573-1d18dcbdf778","2023-03-08","/Users/Shared/obsidian-storage/master/<9> void/2023-03-08.md","реализация","{""реализация""}","{""2024-05-06; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""```tasks
(due on or after 2023-03-08) AND (starts on or before 2023-03-08)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2023-03-08
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2023-03-08\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2023-03-08\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2023-03-08\"")
```
```dataview
LIST
WHERE contains(file.name"",""\""анализ.2023-03-08\"")
```""}","2024-05-06 00:00:00","2025-05-16 00:00:00"
"778c551c-c394-45d4-b125-11688952a763","Filepath","/Users/Shared/obsidian-storage/master/<9> void/go.конспект.пакеты.стандартные%.path%.filepath.md","саморазвитие","{""саморазвитие""}","{""2024-04-12; 2025-05-16; go#Go; go.конспект.пакеты#Пакеты; go.конспект.пакеты.стандартные%.path#Path""}","{}","2024-04-12 00:00:00","2025-05-16 00:00:00"
"cfd97246-f193-41f8-a72c-e2f369a358e2","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2023-07-14.<1>.md","духовность","{""духовность""}","{""2024-05-10; 2025-05-16; сон#Сон; 2023-07-14#2023-07-14; сон#Сон""}","{""#Персонаж_Марат - гг"",""19 лет
#OOI #OI
Какое-то реалити шоу. Сражаемся с командой во главе с Мамашей Гавс из Утиных историй за какой-то приз. Змеи на полу вьются очень реалистично""}","2024-05-10 00:00:00","2025-05-16 00:00:00"
"656dbba7-fae8-42bf-88ac-8d1320558164","2023-03-18","/Users/Shared/obsidian-storage/master/<9> void/2023-03-18.md","реализация","{""реализация""}","{""2024-05-06; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""```tasks
(due on or after 2023-03-18) AND (starts on or before 2023-03-18)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2023-03-18
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2023-03-18\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2023-03-18\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2023-03-18\"")
```
```dataview
LIST
WHERE contains(file.name"",""\""анализ.2023-03-18\"")
```""}","2024-05-06 00:00:00","2025-05-16 00:00:00"
"dc7b0aa8-f0c9-4f10-98fc-1ba4a26ec900","Второй","/Users/Shared/obsidian-storage/master/<9> void/сон.2023-09-25.<2>.md","духовность","{""духовность""}","{""2024-05-10; 2025-05-16; сон#Сон; 2023-09-25#2023-09-25; сон#Сон""}","{""#Персонаж_Марат - гг"",""16 лет
#IOO #OI
Приехал в город. Сидели с [[человек.вещина_оксана_аркадьевна|матерью]] на кухне. Ушёл в комнату"",""посмотрел на балкон и заприметил открытое там окно. Подумал"",""что через него могли бы проникнуть в квартиру воры. Отвернулся"",""и снова повернулся. На стуле на балконе теперь сидел мальчик"",""упавший к нам на балкон. Мать вывела его и дала телефон"",""чтобы""}","2024-05-10 00:00:00","2025-05-16 00:00:00"
"bcfb4107-71f6-4ec4-a682-653eb497c993","Кузин Антон Андреевич","/Users/Shared/obsidian-storage/master/<9> void/человек.кузин_антон_андреевич.md","личное","{""личное""}","{""2024-03-01; 2025-05-16; человек#Человек; человек#Человек; человек#Человек""}","{""114
Передача ключей - осторожный"",""но инициативный""}","2024-03-01 00:00:00","2025-05-16 00:00:00"
"7f1954c0-95e6-4038-b498-140caf186013","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2024-03-21.<1>.md","духовность","{""духовность""}","{""2024-03-23; 2025-05-16; сон#Сон; 2024-03-21#2024-03-21; сон#Сон""}","{""[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.неизвестный#Неизвестный|Неизвестный]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Какие-то испытания в духе голодных игр и моей геройской академии""}","2024-03-23 00:00:00","2025-05-16 00:00:00"
"32bf9f70-270d-4663-b511-b76328467cd4","2023-11-14","/Users/Shared/obsidian-storage/master/<9> void/2023-11-14.md","реализация","{""реализация""}","{""2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
```tasks
(due on or after 2023-11-14) AND (starts on or before 2023-11-14)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2023-11-14
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2023-11-14\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2023-11-14\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2023-11-14\"")
```
```dataview
LIST
WHERE contains(analy.name"",""\""анализ.2023-11-14\"")
```""}","2024-04-01 00:00:00","2025-05-16 00:00:00"
"be728ae8-83fb-4b8e-8e7c-ea564e4411bd","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2023-10-29.<1>.md","духовность","{""духовность""}","{""2024-05-10; 2025-05-16; сон#Сон; 2023-10-29#2023-10-29; сон#Сон""}","{""#Персонаж_Марат - гг"",""20 лет
#Персонаж_Тронди
#OOO #IO
Огромное полностью пустое помещение с сероватым светом. Тронди - само пространство. О чём-то долго разговаривали""}","2024-05-10 00:00:00","2025-05-16 00:00:00"
"5ab0178e-e0be-46f6-b572-203b6eaa8c00","Вещина Наталья Аркадьевна","/Users/Shared/obsidian-storage/master/<9> void/астрология.натальная_карта.вещина_наталья_аркадьевна.md","саморазвитие","{""саморазвитие""}","{""2023-12-31; 2025-05-16; астрология#Астрология; астрология.натальная_карта#Натальная Карта; астрология.натальная_карта#Натальная Карта""}","{""[Солнце:: [[астрология.знаки_зодиака.<10>♑️козерог]]]
Дисциплинированная"",""практичная. Карьера как жизненная цель превыше всего. Часто о семейном счастье такие люди только мечтают"",""сбегая от серьёзных отношений. Внешне холодны и расчётливы. Амбициозность
---
[Луна:: [[астрология.знаки_зодиака.<1>♈️овен]]]
---
[Меркурий:: [[астрология.знаки_зодиака.<10>♑️козерог]]] - ретроградный
Ретроградный - склонна к использованию опыта прошлых жизней"",""выраженного в интуиции и предчувствии"",""нежели использование интеллекта.
Практичность и приземлённость в общении и формулировании мыслей. Простое и эффективное мышление. Приземлённость"",""расчётливость. Возможно меркантильность.
---
[Венера:: [[астрология.знаки_зодиака.<11>♒️водолей]]]
---
[Марс:: [[астрология.знаки_зодиака.<9>♐️стрелец]]]
---
[Юпитер:: [[астрология.знаки_зодиака.<2>♉️телец]]] - ретроградный
---
[Сатурн:: [[астрология.знаки_зодиака.<5>♌️лев]]] - ретроградный""}","2023-12-31 00:00:00","2025-05-16 00:00:00"
"d487faef-c405-4cdf-b1bd-4399c9a19883","2024-06-08","/Users/Shared/obsidian-storage/master/<9> void/2024-06-08.md","реализация","{""реализация""}","{""2024-06-12; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
### Tasks
```tasks
(due on or after 2024-06-08) AND (starts on or before 2024-06-08)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-06-08
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2024-06-08\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2024-06-08\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2024-06-08\"")
```
```dataview
LIST
WHERE contains(file.name"",""\""анализ.2024-06-08\"")
```""}","2024-06-12 00:00:00","2025-05-16 00:00:00"
"389fb961-ea31-4ff6-8e5b-5d9eb7de3748","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2022-12-02.<1>.md","духовность","{""духовность""}","{""2024-02-06; 2025-05-16; сон#Сон; 2022-12-02#2022-12-02; сон#Сон""}","{""[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.IOO#IOO|IOO]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.OI#OI|OI]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Гуляли с ребятами. Моя семья была недовольна этим. Из-за этого запустила общественную серию испытаний.
Первое - открыть магическую дверь. Была маленькой"",""круглой"",""из бумаги. Но порвать было нельзя. Открывалась каким-то ключевым словом.
Второе - поймать поджигателя. Сначала решили спуститься в метро и устроить засаду"",""но знакомые решили поесть"",""так что в засаде остался я один. Мне стало страшно"",""так что я спрятался"",""и он пришёл.
Персонажи:
Что-то среднее между Раджем из «Теории большого взрыва» и Роном из «Гарри Поттера».
Какая-то девочка неизвестной природы"",""вылупившая из яйца.
Обычный ровный парень. Выпендрёжник.
Взрослый парень.""}","2024-02-06 00:00:00","2025-05-16 00:00:00"
"a8d9b5f4-015a-44bf-baab-9b41bba80591","2024-07-06","/Users/Shared/obsidian-storage/master/<9> void/2024-07-06.md","реализация","{""реализация""}","{""2024-07-09; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
### Tasks
```tasks
(due on or after 2024-07-06) AND (starts on or before 2024-07-06)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-07-06
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
Свадьба
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2024-07-06\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2024-07-06\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2024-07-06\"")
```
```dataview
LIST
WHERE contains(file.name"",""\""анализ.2024-07-06\"")
```""}","2024-07-09 00:00:00","2025-05-16 00:00:00"
"94164fe3-6dd8-453d-ada3-a582b1e3f02b","2023-02-16","/Users/Shared/obsidian-storage/master/<9> void/2023-02-16.md","реализация","{""реализация""}","{""2024-05-06; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""```tasks
(due on or after 2023-02-16) AND (starts on or before 2023-02-16)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2023-02-16
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2023-02-16\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2023-02-16\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2023-02-16\"")
```
```dataview
LIST
WHERE contains(file.name"",""\""анализ.2023-02-16\"")
```""}","2024-05-06 00:00:00","2025-05-16 00:00:00"
"e54844fc-2fe8-4883-852c-d46596d32865","2024-05-12","/Users/Shared/obsidian-storage/master/<9> void/2024-05-12.md","реализация","{""реализация""}","{""2024-05-17; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
## Tasks
```tasks
(due on or after 2024-05-12) AND (starts on or before 2024-05-12)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-05-12
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2024-05-12\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2024-05-12\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2024-05-12\"")
```
```dataview
LIST
WHERE contains(file.name"",""\""анализ.2024-05-12\"")
```""}","2024-05-17 00:00:00","2025-05-16 00:00:00"
"9be07658-2bde-4215-b575-cecaf24a02ec","2024-09-05","/Users/Shared/obsidian-storage/master/<9> void/2024-09-05.md","реализация","{""реализация""}","{""2024-09-02; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
### Tasks
```tasks
(due on or after 2024-09-05) AND (starts on or before 2024-09-05)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-09-05
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
Посмотрел даты пересдач"",""итого:
- [ ] Пересдача по Методам оптимизации в 16:30 323Б [created:: 2024-09-05] [start:: 2024-09-11] [due:: 2024-09-11]
- [ ] Пересдача по разработкам информационных систем в 13:00 [created:: 2024-09-05] [start:: 2024-09-26] [due:: 2024-09-26]
- [ ] Пересдача по Волковой в 16:30 [created:: 2024-09-05] [start:: 2024-10-05] [due:: 2024-10-05]
- [x] Пересдача по Случайным процессам в 14:45 [created:: 2024-09-05] [start:: 2024-10-07] [due:: 2024-10-07] [completion:: 2024-10-18]
- [ ] Пересдача по курсачу случайных процессовв 13:00 [start:: 2024-09-14] [due:: 2024-09-14]
- [x] Пересдача по УрЧП в 16:30 [created:: 2024-09-05] [start:: 2024-10-01] [due:: 2024-10-01] [completion:: 2024-10-02]
Ещё хорошо бы:
- [ ] Сходить в ВУЗ и посмотреть когда пересдача по английскому [created:: 2024-09-05] [start:: 2024-09-07] [due:: 2024-09-07]
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2024-09-05\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2024-09-05\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2024-09-05\"")
```
```dataview
LIST
WHERE contains(file.name"",""\""анализ.2024-09-05\"")
```""}","2024-09-02 00:00:00","2025-05-16 00:00:00"
